frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,frame.len
1781430005.359370472,192.168.1.132,192.168.1.12,22,53798,100,156
1781430005.405919181,192.168.1.12,192.168.1.132,53798,22,0,62
1781430005.405919616,192.168.1.12,192.168.1.132,53798,22,92,148
1781430005.466655228,192.168.1.132,192.168.1.12,22,53798,0,56
1781430005.467199105,192.168.1.12,192.168.1.132,53798,22,92,148
1781430005.468619128,192.168.1.132,192.168.1.12,22,53798,0,56
1781430005.494766341,192.168.1.132,192.168.1.12,22,53798,100,156
1781430005.497193528,192.168.1.132,192.168.1.12,22,53798,100,156
1781430005.499792159,192.168.1.12,192.168.1.132,53798,22,0,62
1781430005.522609093,192.168.1.132,192.168.1.12,22,53798,92,148
1781430005.567092501,192.168.1.12,192.168.1.132,53798,22,0,62
1781430005.581747064,192.168.1.12,192.168.1.132,53798,22,100,156
1781430005.612729981,192.168.1.132,192.168.1.12,22,53798,92,148
1781430005.627095861,192.168.1.132,192.168.1.12,22,53798,100,156
1781430005.631198807,192.168.1.12,192.168.1.132,53798,22,0,62
1781430005.651949171,192.168.1.12,192.168.1.132,53798,22,148,204
1781430005.670087087,192.168.1.12,192.168.1.132,53798,22,92,148
1781430005.673177515,192.168.1.132,192.168.1.12,22,53798,0,56
1781430005.676205165,192.168.1.132,192.168.1.12,22,53798,100,156
1781430005.681761529,192.168.1.132,192.168.1.12,22,53798,108,164
1781430005.684324272,192.168.1.12,192.168.1.132,53798,22,0,62
1781430005.691435181,192.168.1.12,192.168.1.132,53798,22,100,156
1781430005.695347733,192.168.1.132,192.168.1.12,22,53798,108,164
1781430005.723577210,192.168.1.12,192.168.1.132,53798,22,100,156
1781430005.723577621,192.168.1.12,192.168.1.132,53798,22,92,148
1781430005.725129239,192.168.1.132,192.168.1.12,22,53798,0,56
1781430005.725969427,192.168.1.132,192.168.1.12,22,53798,116,172
1781430005.769764415,192.168.1.132,192.168.1.12,22,53798,140,196
1781430005.771150200,192.168.1.12,192.168.1.132,53798,22,0,62
1781430005.817675851,192.168.1.12,192.168.1.132,53798,22,0,62
1781430005.882625136,192.168.1.132,192.168.1.12,22,53798,100,156
1781430005.926965960,192.168.1.12,192.168.1.132,53798,22,0,62
1781430005.946776217,192.168.1.12,192.168.1.132,53798,22,100,156
1781430005.990122676,192.168.1.132,192.168.1.12,22,53798,92,148
1781430006.005203565,192.168.1.12,192.168.1.132,53798,22,92,148
1781430006.009907090,192.168.1.132,192.168.1.12,22,53798,100,156
1781430006.027077035,192.168.1.132,192.168.1.12,22,53798,100,156
1781430006.029137405,192.168.1.12,192.168.1.132,53798,22,0,62
1781430006.386665815,192.168.1.132,192.168.1.12,22,53798,92,148
1781430006.389290943,192.168.1.132,192.168.1.12,22,53798,92,148
1781430006.391025879,192.168.1.12,192.168.1.132,53798,22,0,62
1781430006.448078960,192.168.1.12,192.168.1.132,53798,22,100,156
1781430006.463779527,192.168.1.132,192.168.1.12,22,53798,100,156
1781430006.505735851,192.168.1.12,192.168.1.132,53798,22,0,62
1781430006.776839660,192.168.1.12,192.168.1.132,53798,22,92,148
1781430006.798654683,192.168.1.132,192.168.1.12,22,53798,100,156
1781430006.844723344,192.168.1.12,192.168.1.132,53798,22,0,62
1781430006.923028090,192.168.1.132,192.168.1.12,22,53798,92,148
1781430006.969110672,192.168.1.12,192.168.1.132,53798,22,0,62
1781430006.981788228,192.168.1.12,192.168.1.132,53798,22,92,148
1781430006.994310321,192.168.1.132,192.168.1.12,22,53798,100,156
1781430007.046523209,192.168.1.12,192.168.1.132,53798,22,0,62
1781430007.424582375,192.168.1.132,192.168.1.12,22,53798,92,148
1781430007.467613376,192.168.1.12,192.168.1.132,53798,22,0,62
1781430007.484207287,192.168.1.12,192.168.1.132,53798,22,92,148
1781430007.493141371,192.168.1.132,192.168.1.12,22,53798,100,156
1781430007.534796247,192.168.1.12,192.168.1.132,53798,22,0,62
1781430007.775571582,192.168.1.12,192.168.1.132,53798,22,92,148
1781430007.781844116,192.168.1.132,192.168.1.12,22,53798,100,156
1781430007.824053448,192.168.1.12,192.168.1.132,53798,22,0,62
1781430008.062901677,192.168.1.132,192.168.1.12,22,53798,92,148
1781430008.106097337,192.168.1.12,192.168.1.132,53798,22,0,62
1781430008.127979540,192.168.1.12,192.168.1.132,53798,22,100,156
1781430008.137321331,192.168.1.132,192.168.1.12,22,53798,100,156
1781430008.179481651,192.168.1.12,192.168.1.132,53798,22,0,62
1781430008.536797469,192.168.1.132,192.168.1.12,22,53798,92,148
1781430008.578812936,192.168.1.12,192.168.1.132,53798,22,0,62
1781430008.671672607,192.168.1.132,192.168.1.12,22,53798,92,148
1781430008.713452416,192.168.1.12,192.168.1.132,53798,22,0,62
1781430008.728938114,192.168.1.12,192.168.1.132,53798,22,100,156
1781430008.747446798,192.168.1.132,192.168.1.12,22,53798,100,156
1781430008.761370923,192.168.1.132,192.168.1.12,22,53798,92,148
1781430008.764868938,192.168.1.12,192.168.1.132,53798,22,0,62
1781430008.774083747,192.168.1.12,192.168.1.132,53798,22,92,148
1781430008.789279637,192.168.1.132,192.168.1.12,22,53798,100,156
1781430008.830088920,192.168.1.12,192.168.1.132,53798,22,0,62
1781430009.183178934,192.168.1.132,192.168.1.12,22,53798,92,148
1781430009.224676895,192.168.1.12,192.168.1.132,53798,22,0,62
1781430009.239585375,192.168.1.12,192.168.1.132,53798,22,100,156
1781430009.251031225,192.168.1.132,192.168.1.12,22,53798,100,156
1781430009.292684163,192.168.1.12,192.168.1.132,53798,22,0,62
1781430009.659782674,192.168.1.12,192.168.1.132,53798,22,84,140
1781430009.679543737,192.168.1.12,192.168.1.132,53798,22,84,140
1781430009.680164708,192.168.1.132,192.168.1.12,22,53798,0,56
1781430009.780203538,192.168.1.12,192.168.1.132,53798,22,92,148
1781430009.797316362,192.168.1.132,192.168.1.12,22,53798,100,156
1781430009.815581269,192.168.1.132,192.168.1.12,22,53798,92,148
1781430009.817066677,192.168.1.12,192.168.1.132,53798,22,0,62
1781430009.874830963,192.168.1.12,192.168.1.132,53798,22,100,156
1781430009.883632265,192.168.1.132,192.168.1.12,22,53798,100,156
1781430009.927763921,192.168.1.12,192.168.1.132,53798,22,0,62
1781430010.580211030,192.168.1.132,192.168.1.12,22,53798,92,148
1781430010.622788761,192.168.1.12,192.168.1.132,53798,22,0,62
1781430010.637203340,192.168.1.12,192.168.1.132,53798,22,92,148
1781430010.649193057,192.168.1.132,192.168.1.12,22,53798,100,156
1781430010.692024053,192.168.1.12,192.168.1.132,53798,22,0,62
1781430010.778938716,192.168.1.12,192.168.1.132,53798,22,92,148
1781430010.790617075,192.168.1.132,192.168.1.12,22,53798,100,156
1781430010.839822740,192.168.1.12,192.168.1.132,53798,22,0,62
1781430011.243200015,192.168.1.132,192.168.1.12,22,53798,92,148
1781430011.285564764,192.168.1.12,192.168.1.132,53798,22,0,62
1781430011.300983334,192.168.1.12,192.168.1.132,53798,22,100,156
1781430011.309097262,192.168.1.132,192.168.1.12,22,53798,100,156
1781430011.351994387,192.168.1.12,192.168.1.132,53798,22,0,62
1781430011.372134363,192.168.1.132,192.168.1.12,22,53798,84,140
1781430011.418801379,192.168.1.12,192.168.1.132,53798,22,0,62
1781430011.611724546,192.168.1.132,192.168.1.12,22,53798,92,148
1781430011.654965797,192.168.1.12,192.168.1.132,53798,22,0,62
1781430011.668847581,192.168.1.12,192.168.1.132,53798,22,100,156
1781430011.690281819,192.168.1.132,192.168.1.12,22,53798,100,156
1781430011.732930919,192.168.1.12,192.168.1.132,53798,22,0,62
1781430011.779351554,192.168.1.12,192.168.1.132,53798,22,92,148
1781430011.800147786,192.168.1.132,192.168.1.12,22,53798,100,156
1781430011.843103395,192.168.1.12,192.168.1.132,53798,22,0,62
1781430012.134007142,192.168.1.132,192.168.1.12,22,53798,92,148
1781430012.177056143,192.168.1.12,192.168.1.132,53798,22,0,62
1781430012.197984336,192.168.1.12,192.168.1.132,53798,22,100,156
1781430012.208993766,192.168.1.132,192.168.1.12,22,53798,100,156
1781430012.251937726,192.168.1.12,192.168.1.132,53798,22,0,62
1781430012.699653506,192.168.1.132,192.168.1.12,22,53798,92,148
1781430012.742636353,192.168.1.12,192.168.1.132,53798,22,0,62
1781430012.756938505,192.168.1.12,192.168.1.132,53798,22,92,148
1781430012.769104196,192.168.1.132,192.168.1.12,22,53798,100,156
1781430012.782032592,192.168.1.12,192.168.1.132,53798,22,92,148
1781430012.793620647,192.168.1.132,192.168.1.12,22,53798,100,156
1781430012.836182200,192.168.1.12,192.168.1.132,53798,22,0,62
1781430013.329570290,192.168.1.132,192.168.1.12,22,53798,92,148
1781430013.371911055,192.168.1.12,192.168.1.132,53798,22,0,62
1781430013.390013443,192.168.1.12,192.168.1.132,53798,22,92,148
1781430013.401821803,192.168.1.132,192.168.1.12,22,53798,100,156
1781430013.443751588,192.168.1.12,192.168.1.132,53798,22,0,62
1781430013.549006195,192.168.1.132,192.168.1.12,22,53798,92,148
1781430013.590855137,192.168.1.12,192.168.1.132,53798,22,0,62
1781430013.763497520,192.168.1.132,192.168.1.12,22,53798,92,148
1781430013.806082738,192.168.1.12,192.168.1.132,53798,22,0,62
1781430013.823763166,192.168.1.12,192.168.1.132,53798,22,100,156
1781430013.827108506,192.168.1.132,192.168.1.12,22,53798,92,148
1781430013.838846137,192.168.1.12,192.168.1.132,53798,22,92,148
1781430013.844094333,192.168.1.132,192.168.1.12,22,53798,100,156
1781430013.885892134,192.168.1.132,192.168.1.12,22,53798,100,156
1781430013.888409735,192.168.1.12,192.168.1.132,53798,22,0,62
1781430013.928170843,192.168.1.12,192.168.1.132,53798,22,0,62
1781430014.492778723,192.168.1.132,192.168.1.12,22,53798,92,148
1781430014.542079329,192.168.1.12,192.168.1.132,53798,22,0,62
1781430014.556172337,192.168.1.12,192.168.1.132,53798,22,100,156
1781430014.576186828,192.168.1.132,192.168.1.12,22,53798,100,156
1781430014.619176917,192.168.1.12,192.168.1.132,53798,22,0,62
1781430014.660715741,192.168.1.12,192.168.1.132,53798,22,84,140
1781430014.683603265,192.168.1.12,192.168.1.132,53798,22,84,140
1781430014.685253450,192.168.1.132,192.168.1.12,22,53798,0,56
1781430014.980066475,192.168.1.132,192.168.1.12,22,53798,92,148
1781430015.022470959,192.168.1.12,192.168.1.132,53798,22,0,62
1781430015.043023055,192.168.1.12,192.168.1.132,53798,22,92,148
1781430015.052718149,192.168.1.132,192.168.1.12,22,53798,100,156
1781430015.093936233,192.168.1.12,192.168.1.132,53798,22,0,62
1781430015.656871810,192.168.1.132,192.168.1.12,22,53798,92,148
1781430015.699889600,192.168.1.12,192.168.1.132,53798,22,0,62
1781430015.713803134,192.168.1.12,192.168.1.132,53798,22,100,156
1781430015.718025595,192.168.1.132,192.168.1.12,22,53798,100,156
1781430015.759835647,192.168.1.12,192.168.1.132,53798,22,0,62
1781430015.781220563,192.168.1.12,192.168.1.132,53798,22,92,148
1781430015.790345168,192.168.1.132,192.168.1.12,22,53798,100,156
1781430015.833037757,192.168.1.12,192.168.1.132,53798,22,0,62
1781430016.243043879,192.168.1.132,192.168.1.12,22,53798,92,148
1781430016.285512054,192.168.1.12,192.168.1.132,53798,22,0,62
1781430016.297983898,192.168.1.12,192.168.1.132,53798,22,100,156
1781430016.302830984,192.168.1.132,192.168.1.12,22,53798,100,156
1781430016.344733002,192.168.1.12,192.168.1.132,53798,22,0,62
1781430016.376883604,192.168.1.132,192.168.1.12,22,53798,84,140
1781430016.419931140,192.168.1.12,192.168.1.132,53798,22,0,62
1781430016.760916190,192.168.1.132,192.168.1.12,22,53798,92,148
1781430016.787174058,192.168.1.12,192.168.1.132,53798,22,92,148
1781430016.809989686,192.168.1.132,192.168.1.12,22,53798,100,156
1781430016.825179299,192.168.1.12,192.168.1.132,53798,22,92,148
1781430016.836842748,192.168.1.132,192.168.1.12,22,53798,108,164
1781430016.881959919,192.168.1.12,192.168.1.132,53798,22,0,62
1781430017.268187393,192.168.1.132,192.168.1.12,22,53798,92,148
1781430017.310152217,192.168.1.12,192.168.1.132,53798,22,0,62
1781430017.327717847,192.168.1.12,192.168.1.132,53798,22,92,148
1781430017.337355563,192.168.1.132,192.168.1.12,22,53798,108,164
1781430017.379541716,192.168.1.12,192.168.1.132,53798,22,0,62
1781430017.827268897,192.168.1.132,192.168.1.12,22,53798,92,148
1781430017.868994653,192.168.1.12,192.168.1.132,53798,22,0,62
1781430017.884661601,192.168.1.12,192.168.1.132,53798,22,100,156
1781430017.891447408,192.168.1.132,192.168.1.12,22,53798,100,156
1781430017.937540502,192.168.1.12,192.168.1.132,53798,22,0,62
1781430018.535946142,192.168.1.132,192.168.1.12,22,53798,92,148
1781430018.578108203,192.168.1.12,192.168.1.132,53798,22,0,62
1781430018.579111991,192.168.1.132,192.168.1.12,22,53798,92,148
1781430018.592550091,192.168.1.12,192.168.1.132,53798,22,100,156
1781430018.600532888,192.168.1.132,192.168.1.12,22,53798,100,156
1781430018.642488703,192.168.1.12,192.168.1.132,53798,22,0,62
1781430018.782698055,192.168.1.12,192.168.1.132,53798,22,92,148
1781430018.817053670,192.168.1.132,192.168.1.12,22,53798,100,156
1781430018.859680272,192.168.1.12,192.168.1.132,53798,22,0,62
1781430019.068778648,192.168.1.132,192.168.1.12,22,53798,92,148
1781430019.109618188,192.168.1.12,192.168.1.132,53798,22,0,62
1781430019.123931460,192.168.1.12,192.168.1.132,53798,22,92,148
1781430019.131489153,192.168.1.132,192.168.1.12,22,53798,100,156
1781430019.173448778,192.168.1.12,192.168.1.132,53798,22,0,62
1781430019.439865231,100.88.89.12,100.75.21.72,56954,22,148,204
1781430019.439938072,100.75.21.72,100.88.89.12,22,56954,0,56
1781430019.627582791,192.168.1.132,192.168.1.12,22,53798,92,148
1781430019.630938852,100.75.21.72,100.88.89.12,22,56954,28,84
1781430019.660045174,192.168.1.12,192.168.1.132,53798,22,84,140
1781430019.683141852,192.168.1.12,192.168.1.132,53798,22,84,140
1781430019.691153863,192.168.1.132,192.168.1.12,22,53798,0,56
1781430019.691598471,192.168.1.12,192.168.1.132,53798,22,92,148
1781430019.701805632,192.168.1.132,192.168.1.12,22,53798,92,148
1781430019.713648796,192.168.1.12,192.168.1.132,53798,22,92,148
1781430019.717119280,192.168.1.132,192.168.1.12,22,53798,100,156
1781430019.759787792,192.168.1.132,192.168.1.12,22,53798,100,156
1781430019.760197121,192.168.1.12,192.168.1.132,53798,22,0,62
1781430019.768035548,100.88.89.12,100.75.21.72,56954,22,112,168
1781430019.768112171,100.75.21.72,100.88.89.12,22,56954,0,56
1781430019.778567006,100.65.202.109,100.75.21.72,54493,22,0,68
1781430019.778803029,100.75.21.72,100.65.202.109,22,54493,0,68
1781430019.787612750,192.168.1.12,192.168.1.132,53798,22,92,148
1781430019.800271398,192.168.1.132,192.168.1.12,22,53798,108,164
1781430019.842450132,192.168.1.12,192.168.1.132,53798,22,0,62
1781430019.904663843,100.65.202.109,100.75.21.72,54493,22,0,56
1781430019.904925938,100.65.202.109,100.75.21.72,54493,22,21,77
1781430019.904967900,100.75.21.72,100.65.202.109,22,54493,0,56
1781430019.964730803,100.75.21.72,100.65.202.109,22,54493,42,98
1781430020.085146578,100.65.202.109,100.75.21.72,54493,22,1240,1296
1781430020.086203214,100.75.21.72,100.65.202.109,22,54493,1112,1168
1781430020.090089684,100.65.202.109,100.75.21.72,54493,22,296,352
1781430020.106120940,192.168.1.132,192.168.1.12,22,53798,140,196
1781430020.137768504,100.75.21.72,100.65.202.109,22,54493,0,56
1781430020.154138567,192.168.1.12,192.168.1.132,53798,22,0,62
1781430020.166542174,192.168.1.12,192.168.1.132,53798,22,116,172
1781430020.180367142,192.168.1.132,192.168.1.12,22,53798,92,148
1781430020.212246946,192.168.1.132,192.168.1.12,22,53798,100,156
1781430020.215806502,192.168.1.12,192.168.1.132,53798,22,0,62
1781430020.230941714,192.168.1.132,192.168.1.12,22,53798,92,148
1781430020.241025491,192.168.1.12,192.168.1.132,53798,22,92,148
1781430020.241026176,192.168.1.12,192.168.1.132,53798,22,92,148
1781430020.242212181,192.168.1.132,192.168.1.12,22,53798,0,56
1781430020.254293036,100.65.202.109,100.75.21.72,54493,22,0,56
1781430020.269242086,192.168.1.132,192.168.1.12,22,53798,116,172
1781430020.317929258,100.65.202.109,100.75.21.72,54493,22,1208,1264
1781430020.318124495,100.75.21.72,100.65.202.109,22,54493,0,56
1781430020.318873661,192.168.1.12,192.168.1.132,53798,22,0,62
1781430020.397484081,100.75.21.72,100.65.202.109,22,54493,1564,1620
1781430020.522174779,100.65.202.109,100.75.21.72,54493,22,0,56
1781430020.545209664,100.65.202.109,100.75.21.72,54493,22,16,72
1781430020.546019897,100.75.21.72,100.65.202.109,22,54493,0,56
1781430020.669208195,192.168.1.132,192.168.1.12,22,53798,92,148
1781430020.685607380,100.65.202.109,100.75.21.72,54493,22,44,100
1781430020.685711156,100.75.21.72,100.65.202.109,22,54493,0,56
1781430020.687897267,100.75.21.72,100.65.202.109,22,54493,44,100
1781430020.713616148,192.168.1.12,192.168.1.132,53798,22,0,62
1781430020.728185200,192.168.1.12,192.168.1.132,53798,22,92,148
1781430020.736498034,192.168.1.132,192.168.1.12,22,53798,100,156
1781430020.782683466,192.168.1.12,192.168.1.132,53798,22,0,62
1781430020.801977460,100.65.202.109,100.75.21.72,54493,22,60,116
1781430020.808774390,100.75.21.72,100.65.202.109,22,54493,52,108
1781430020.873475718,100.75.21.72,100.88.89.12,22,56954,628,684
1781430020.927023392,100.65.202.109,100.75.21.72,54493,22,620,676
1781430020.940916521,100.75.21.72,100.65.202.109,22,54493,52,108
1781430021.045489590,100.88.89.12,100.75.21.72,56954,22,0,56
1781430021.045568554,100.75.21.72,100.88.89.12,22,56954,44,100
1781430021.059127538,100.65.202.109,100.75.21.72,54493,22,140,196
1781430021.067344892,100.75.21.72,100.65.202.109,22,54493,52,108
1781430021.163799828,100.88.89.12,100.75.21.72,56954,22,136,192
1781430021.163881273,100.75.21.72,100.88.89.12,22,56954,0,56
1781430021.189768607,100.75.21.72,100.88.89.12,22,56954,108,164
1781430021.197632059,100.75.21.72,100.88.89.12,22,56954,100,156
1781430021.201770687,100.75.21.72,100.88.89.12,22,56954,676,732
1781430021.209502736,192.168.1.132,192.168.1.12,22,53798,92,148
1781430021.231615110,100.65.202.109,100.75.21.72,54493,22,0,56
1781430021.259042895,192.168.1.12,192.168.1.132,53798,22,0,62
1781430021.268140366,192.168.1.12,192.168.1.132,53798,22,100,156
1781430021.276901014,192.168.1.132,192.168.1.12,22,53798,100,156
1781430021.284582855,192.168.1.132,192.168.1.12,22,53798,92,148
1781430021.286908073,192.168.1.12,192.168.1.132,53798,22,0,62
1781430021.289418377,192.168.1.12,192.168.1.132,53798,22,92,148
1781430021.300387478,192.168.1.132,192.168.1.12,22,53798,100,156
1781430021.318698921,100.88.89.12,100.75.21.72,56954,22,0,56
1781430021.342046352,192.168.1.12,192.168.1.132,53798,22,0,62
1781430021.380690990,100.88.89.12,100.75.21.72,56954,22,0,56
1781430021.387681411,192.168.1.132,192.168.1.12,22,53798,84,140
1781430021.430704683,192.168.1.12,192.168.1.132,53798,22,0,62
1781430021.558371646,100.75.21.72,100.88.89.12,22,56954,116,172
1781430021.721827090,100.88.89.12,100.75.21.72,56954,22,0,56
1781430021.722095651,192.168.1.132,192.168.1.12,22,53798,92,148
1781430021.768982285,192.168.1.12,192.168.1.132,53798,22,0,62
1781430021.785085355,192.168.1.12,192.168.1.132,53798,22,92,148
1781430021.800231842,192.168.1.132,192.168.1.12,22,53798,100,156
1781430021.843529098,192.168.1.12,192.168.1.132,53798,22,0,62
1781430022.199755289,192.168.1.132,192.168.1.12,22,53798,92,148
1781430022.240799509,192.168.1.12,192.168.1.132,53798,22,0,62
1781430022.257079872,192.168.1.12,192.168.1.132,53798,22,100,156
1781430022.269906057,192.168.1.132,192.168.1.12,22,53798,100,156
1781430022.312600963,192.168.1.12,192.168.1.132,53798,22,0,62
1781430022.786961362,192.168.1.12,192.168.1.132,53798,22,100,156
